"Title","Year","Link","Author Keywords"
"Evaluation of biocompatibility of random or aligned electrospun polyhydroxybutyrate scaffolds combined with human mesenchymal stem cells","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036504493&doi=10.3906%2fbiy-1508-18&partnerID=40&md5=6ed24ff2973f6f2cf0b7d6a92aa3b41e","Biocompatibility; Bone marrow; Electrospinning; Mesenchymal stem cell; Polyhydroxybutyrate; Tissue engineering"
"Chemical fragment-based CDK4/6 inhibitors prediction and web server","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958231377&doi=10.1039%2fc5ra23289a&partnerID=40&md5=f6b3a558ff4c0a9dcd623afc699708b7",""
"Scaffolds of Biodegradable Block Polyurethanes for Nerve Regeneration","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966728642&doi=10.1016%2fB978-0-08-100614-6.00021-4&partnerID=40&md5=72b6607d89b6cb2f922f64b6953a8ca2","Alternating block polyurethanes; Peripheral nerve repair; Poly(ethylene glycol) (PEG); Poly(ε-caprolactone) (PCL); Scaffold"
"Procedia CIRP","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006978978&partnerID=40&md5=b9c050ec364900044683d08d6684875d",""
"Hybrid hydrogel-aligned carbon nanotube scaffolds to enhance cardiac differentiation of embryoid bodies","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957441252&doi=10.1016%2fj.actbio.2015.11.047&partnerID=40&md5=ffbc6cdbb0a6f41e267d2f579a1ac261","Carbon nanotubes; Cardiac differentiation; Electrical stimulation; Embryoid body; Hydrogel"
"Modifying the mechanical properties of silk nanofiber scaffold by knitted orientation for regenerative medicine applications","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994868523&doi=10.14715%2fcmb%2f2016.62.10.3&partnerID=40&md5=3e625d3c702beab84d870ed5c0a6939a","Electrospinning; Knitted scaffold; Mechanical properties; Nanofiber; Regenerative medicine; Silk fibroin"
"An Electroactive Metallo-Polypyrene Film As A Molecular Scaffold for Multi-State Volatile Memory Devices","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957595288&doi=10.1021%2facs.jpcc.5b12597&partnerID=40&md5=42ea51e538191aa0ad48bdd933a346de",""
"Creation of a Hybrid Scaffold with Dual Configuration of Aligned and Random Electrospun Fibers","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957594841&doi=10.1021%2facsami.5b11529&partnerID=40&md5=5fad15618684b959a82dda8730fe2134","aligned fiber; electrospinning; muscle tissue engineering; myoblast; random fiber"
"Nanoscale Architecture of the Axon Initial Segment Reveals an Organized and Robust Scaffold","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959410502&doi=10.1016%2fj.celrep.2015.11.051&partnerID=40&md5=a63389b50e995599361ed6e2278dd528","ankyrin G; axon initial segment; cytoskeleton; scaffold; super-resolution microscopy"
"Assessment of bone regeneration using adipose-derived stem cells in critical-size alveolar ridge defects: An experimental study in a dog model","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979094713&doi=10.11607%2fjomi.4190&partnerID=40&md5=a3faf784341d37acc798703f66f69b68","Adipose-derived stem cells; Dehiscence-type defect; Fibronectin; Guided bone regeneration; Stem cells"
"Differentiation and distribution of marrow stem cells in flex-flow environments demonstrate support of the valvular phenotype","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951024996&doi=10.1371%2fjournal.pone.0141802&partnerID=40&md5=55cfab477aa4fd4337aa1080e8181351",""
"Effect of sterilization methods on electrospun poly(lactic acid) (PLA) fiber alignment for biomedical applications","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958212228&doi=10.1021%2facsami.5b10869&partnerID=40&md5=ae9b79e980a1ff1d1c8cf7333aebf717","biodegradable polymers; fiber alignment; gamma irradiation; poly(lactic acid) (PLA); sterilization; tissue engineering electrospun membranes"
"Fabrication of nerve growth factor encapsulated aligned poly(ε-caprolactone) nanofibers and their assessment as a potential neural tissue engineering scaffold","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960082746&doi=10.3390%2fpolym8020054&partnerID=40&md5=e6af7cc023128589546f6db8e6379ba0","Aligned fiber; Emulsion electrospinning; Neural extension; Neural tissue engineering; Sustained release"
"Optimizing parameters on alignment of PCL/PGA nanofibrous scaffold: An artificial neural networks approach","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952701000&doi=10.1016%2fj.ijbiomac.2014.10.040&partnerID=40&md5=b21af93adca52f87ae5cc45d7f8aabb3","Artificial neural networks; Electrospinning; Nanofibers alignment; Poly(glycolic acid); Poly(ε-caprolactone)"
"Aligned carbon nanotube reinforced polymeric scaffolds with electrical cues for neural tissue regeneration","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943574262&doi=10.1016%2fj.carbon.2015.08.107&partnerID=40&md5=97247ebc4e7ad4b3666529855befa606",""
"Everolimus-eluting bioresorbable vascular scaffolds versus everolimus-eluting metallic stents: A meta-analysis of randomised controlled trials","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959477205&doi=10.1016%2fS0140-6736%2815%2900979-4&partnerID=40&md5=fd0591f184df7c414df9a7bf31545d23",""
"Microwave-assisted green synthesis of some nanoconjugated copolymers: Characterisation and fluorescence quenching studies with bovine serum albumin","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971219982&doi=10.1039%2fc5nj02513c&partnerID=40&md5=cb6653f08626f4dee31289a773081cfe",""
"Addition of mesenchymal stem cells to autologous platelet-enhanced fibrin scaffolds in chondral defects: Does it enhance repair?","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978648995&doi=10.2106%2fJBJS.O.00407&partnerID=40&md5=84451ffd10a35220baccf0b2085256ba",""
"Bio-orthogonal Immobilization of Fibroblast Growth Factor 2 for Spatial Controlled Cell Proliferation","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969242818&doi=10.1021%2facsbiomaterials.5b00236&partnerID=40&md5=dc1a704ed6ce91dd4d3bc4d02075475b","bio-orthogonal immobilization; decoration; fibroblast growth factor 2 (FGF-2); genetic codon expansion; proliferation"
"Controlled Co-reconstitution of Multiple Membrane Proteins in Lipid Bilayer Nanodiscs Using DNA as a Scaffold","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947998045&doi=10.1021%2facschembio.5b00627&partnerID=40&md5=37ae303eea0f2b4df1a309f4d02e4d22",""
"E-analogs: A web-based cheminformatics algorithm for automated ligand analog library generation and in-silico drug design","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965161301&partnerID=40&md5=5d235023ba5c31bf05fa9be30f02c9c5",""
"12th International Symposium on Bioinformatics Research and Applications, ISBRA 2016","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977481537&partnerID=40&md5=c722507d081c68f595d43c70cf2a60ce",""
"Neural tissue engineering: Nanofiber-hydrogel based composite scaffolds","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954325264&doi=10.1002%2fpat.3594&partnerID=40&md5=6a0bfa7f139e63d8e76e2c893c426811","Hydrogel; Nanofibers; Nerve growth factor; Nerve regeneration; Polycaprolactone; Sodium alginate; Tissue engineering"
"Covalent functionalization enables good dispersion and anisotropic orientation of multi-walled carbon nanotubes in a poly(l-lactic acid) electrospun nanofibrous matrix boosting neuronal differentiation","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943540946&doi=10.1016%2fj.carbon.2015.08.094&partnerID=40&md5=e3cb1661e226888d28bbfef96409acaf",""
"Laser fabricated discontinuous anisotropic microconical substrates as a new model scaffold to control the directionality of neuronal network outgrowth","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939621328&doi=10.1016%2fj.biomaterials.2015.07.008&partnerID=40&md5=79170c73fd5814650b90f59000e11a6f","Axonal outgrowth; Laser manufacturing; Neural network; Surface micropatterning; Topographical guidance"
"N,O-Chelating Four-Membered Metallacyclic Titanium(IV) Complexes for Atom-Economic Catalytic Reactions","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941650985&doi=10.1021%2facs.accounts.5b00224&partnerID=40&md5=13d4387ce508ce128df753fbc2ba9a65",""
"10th International Workshop on Frontiers in Algorithmics, FAW 2016","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976626418&partnerID=40&md5=43ce027abf2ec5f798583c76b946e2c4",""
"Repair of urethral defects with polylactid acid fibrous membrane seeded with adipose-derived stem cells in a rabbit model","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949093562&doi=10.3109%2f03008207.2015.1035376&partnerID=40&md5=fc39f9c173ba8ecf6baec17a1baac676","Mesenchymal stem cells; polylactid acid; regeneration; seed cells; urethral tissue engineering"
"Interfacing 3D engineered neuronal cultures to micro-electrode arrays: An innovative in vitro experimental model","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946433730&doi=10.3791%2f53080&partnerID=40&md5=72a21caaa5cf3f4fecc9dfaa1504d5cc","3D networks; Electrophysiological signals; Engineered networks; Issue 104; Micro-electrode arrays(MEAs); Network dynamics; Neuronal cultures; Neuroscience"
"Designing switchable polarization and magnetization at room temperature in an oxide","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942062973&doi=10.1038%2fnature14881&partnerID=40&md5=70375aab7dab6a5355753094f5aee1b6",""
"Scrambling of disulfide bond scaffolds in neurotoxin AuIB: A molecular dynamics simulation study","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961720131&doi=10.1002%2fbip.22799&partnerID=40&md5=0af0a096a9f6cab92b82332d4aba887c","conopeptide; cysteine; disulfide bond isoform; neurotoxin; venom"
"Clinical outcomes in patients with ST-segment elevation myocardial infarction treated with everolimus-eluting stents versus bare-metal stents (EXAMINATION): 5-year results of a randomised trial","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959537539&doi=10.1016%2fS0140-6736%2815%2900548-6&partnerID=40&md5=d06219dcb6f955fd4167e640d3a451ef",""
"Activity landscape of DNA methyltransferase inhibitors bridges chemoinformatics with epigenetic drug discovery","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942294183&doi=10.1517%2f17460441.2015.1073257&partnerID=40&md5=7f5d4537d7e8da0e65d3c452a3d12790","activity cliffs; cancer; data mining; DNA methyltransferase; epi-informatics; structure-activity relationships"
"Topographical effects on fiber-mediated microRNA delivery to control oligodendroglial precursor cells development","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940860742&doi=10.1016%2fj.biomaterials.2015.08.029&partnerID=40&md5=b53730d51540aeaa219f9f56075d3415","Electrospinning; Gene silencing; Myelination; Nanofibers; Oligodendrocytes; Sustained release"
"Incorporation of aligned PCL-PEG nanofibers into porous chitosan scaffolds improved the orientation of collagen fibers in regenerated periodontium","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940897761&doi=10.1016%2fj.actbio.2015.07.023&partnerID=40&md5=b0cde33fbe03267ed956101856e93ee7","Biomimetics; Electrospun scaffold; Oriented regeneration; Periodontal ligament; Periodontal tissue engineering"
"Decelerated vascularization in tissue-engineered constructs in association with diabetes mellitus in vivo","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939565278&doi=10.1016%2fj.jdiacomp.2015.06.004&partnerID=40&md5=d4e82d4090b92a3f45d634da526610ff","Angiogenesis; B6.BKS(D)-Lepr<sup>db</sup>/J mouse; Intravital fluorescence microscopy; PLGA scaffold; Tissue engineering"
"Scaffold Thrombosis after Percutaneous Coronary Intervention with ABSORB Bioresorbable Vascular Scaffold A Systematic Review and Meta-Analysis","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952941193&doi=10.1016%2fj.jcin.2015.09.024&partnerID=40&md5=cba3de35440b14aba4a848924d0be4ed","bioresorbable vascular scaffold; meta-analysis; outcomes; scaffold thrombosis"
"Impedance-based monitoring for tissue engineering applications","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951873467&doi=10.1007%2f978-981-287-928-8_10&partnerID=40&md5=aadc00d45d8d3d30ba9c7e9cce30d1e8","Cell aggregate distribution in 3D cultures; Electrode configurations; Impedance; Scaffold porosity; Tissue engineering"
"Static compression regulates OPG expression in periodontal ligament cells via the CAMK II pathway","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955317416&doi=10.1590%2f1678-775720150156&partnerID=40&md5=dd30258056a4452609c0047a0c69afd6","Calcium-calmodulin-dependent protein kinases; Mechanotransduction; Osteogenesis; Periodontal ligament"
"In vitro evaluation of random and aligned polycaprolactone/gelatin fibers via electrospinning for bone tissue engineering","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940449631&doi=10.1080%2f09205063.2015.1065598&partnerID=40&md5=7b3a708c6848443833bff50f110ec52e","aligned fiber; electrospinning; gelatin; osteoblast; polycaprolactone"
"Cell-seeded alginate hydrogel scaffolds promote directed linear axonal regeneration in the injured rat spinal cord","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944275581&doi=10.1016%2fj.actbio.2015.09.001&partnerID=40&md5=80ce38957a402098dde943eb2fa4fae7","Axon guidance; Bone marrow stromal cells; Brain-derived neurotrophic factor; Hydrogel; Regeneration; Spinal cord injury"
"Pulp Revascularization of Immature Dog Teeth with Apical Periodontitis Using Triantibiotic Paste and Platelet-rich Plasma: A Radiographic Study","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937971066&doi=10.1016%2fj.joen.2015.05.002&partnerID=40&md5=a4f9ab60b80493129440a970aec21455","Apical negative pressure irrigation; immature tooth; mineral trioxide aggregate; platelet-rich plasma; pulp regeneration; pulp revascularization; scaffold; triantibiotic paste"
"Effect of nanofiber orientation of electrospun nanofibrous scaffolds on cell growth and elastin expression of muscle cells","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945355274&doi=10.1016%2fj.colsurfb.2015.10.017&partnerID=40&md5=442264b6503a7644fdb7d23047343fdb","Elastin; Electrospinning technique; Nanofiber orientation; Scaffolds; Smooth muscle cell"
"Electrospun scaffolds of silk fibroin and poly(lactide-co-glycolide) for endothelial cell growth","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983590549&doi=10.1007%2fs10856-015-5386-6&partnerID=40&md5=c05c0a89483fc840a435022e626ad31b",""
"Discovery of Novel Hepatitis C Virus NS5B Polymerase Inhibitors by Combining Random Forest, Multiple e-Pharmacophore Modeling and Docking","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958811904&doi=10.1371%2fjournal.pone.0148181&partnerID=40&md5=e837b3c0f28ce5e7124ad0cadd59e65c",""
"Development of 3D printed biomimetic scaffold for tissue engineering","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966348703&doi=10.1109%2fICCAS.2015.7364687&partnerID=40&md5=6995149a8eb105d603c1f1bce8e8d5e3","3D printing; biomaterials; electrospinning; nanofiber; tissue engineering"
"Exploring the Material-Induced Transcriptional Landscape of Osteoblasts on Bone Graft Materials","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938748113&doi=10.1002%2fadhm.201500171&partnerID=40&md5=f0dae6c3ea3b6aac096daa14eb64e560","Bone regeneration; Cell-biomaterial interactions; Transcriptional profiling"
"Low generation anionic dendrimers modulate islet amyloid polypeptide self-assembly and inhibit pancreatic β-cell toxicity","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983779078&doi=10.1039%2fc6ra15373a&partnerID=40&md5=50fe8cf575a54d701251a9db06671f75",""
"Nontranscriptional function of FOXO1/DAF-16 contributes to translesion DNA synthesis","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991229704&doi=10.1128%2fMCB.00265-16&partnerID=40&md5=30fec3d71543963c6e65d519b5bb82a7",""
